"Id","SalePrice"
2908,131470.8681
2909,140021.258133333
2910,85057.0538333333
2911,91675.3809
2912,151514.7992
2913,90634.8633333333
2914,92213.3773333333
2915,91148.8192
2916,90322.4672333333
2917,156267.181833333
2918,110227.455166667
2919,245236.108966666
